Source	Target	Weight
18hpf:retinal pigmented epithelium	21hpf:tailbud mesoderm	0
18hpf:spinal cord	21hpf:tailbud mesoderm	0.277777777777778
18hpf:tailbud mesoderm	21hpf:tailbud mesoderm	0.59047619047619
18hpf:telencephalon	21hpf:tailbud mesoderm	0
18hpf:anterior neural ridge	21hpf:telencephalon	0
18hpf:blood island	21hpf:telencephalon	0
18hpf:diencephalon	21hpf:telencephalon	0.276288659793814
18hpf:differentiating neurons	21hpf:telencephalon	0.0268041237113402
18hpf:endothelial	21hpf:telencephalon	0
18hpf:epidermal	21hpf:telencephalon	0
18hpf:epidermal (foxi3a+)	21hpf:telencephalon	0
18hpf:floorplate	21hpf:telencephalon	0
18hpf:gut	21hpf:telencephalon	0
18hpf:hatching gland	21hpf:telencephalon	0
18hpf:heart	21hpf:telencephalon	0
18hpf:hindbrain dorsal	21hpf:telencephalon	0.0013745704467354
18hpf:hindbrain ventral	21hpf:telencephalon	0
18hpf:ionocyte	21hpf:telencephalon	0
18hpf:lateral line primordium	21hpf:telencephalon	0
18hpf:lens placode	21hpf:telencephalon	0
18hpf:macrophage	21hpf:telencephalon	0
18hpf:midbrain	21hpf:telencephalon	0.0577319587628866
18hpf:myotome	21hpf:telencephalon	0
18hpf:neural crest	21hpf:telencephalon	0
18hpf:notochord	21hpf:telencephalon	0
18hpf:olfactory placode	21hpf:telencephalon	0
18hpf:optic cup	21hpf:telencephalon	0.0013745704467354
18hpf:optic primordia	21hpf:telencephalon	0.00274914089347079
18hpf:otic placode	21hpf:telencephalon	0
18hpf:pectoral fin field	21hpf:telencephalon	0
18hpf:periderm	21hpf:telencephalon	0
18hpf:pharyngeal arch	21hpf:telencephalon	0
18hpf:pronephric duct	21hpf:telencephalon	0
18hpf:retinal pigmented epithelium	21hpf:telencephalon	0
18hpf:spinal cord	21hpf:telencephalon	0.00206185567010309
18hpf:tailbud mesoderm	21hpf:telencephalon	0
18hpf:telencephalon	21hpf:telencephalon	0.631615120274914
18hpf:anterior neural ridge	21hpf:xanthoblast	0
18hpf:blood island	21hpf:xanthoblast	0
18hpf:diencephalon	21hpf:xanthoblast	0
18hpf:differentiating neurons	21hpf:xanthoblast	0
18hpf:endothelial	21hpf:xanthoblast	0
18hpf:epidermal	21hpf:xanthoblast	0
18hpf:epidermal (foxi3a+)	21hpf:xanthoblast	0
18hpf:floorplate	21hpf:xanthoblast	0
18hpf:gut	21hpf:xanthoblast	0
18hpf:hatching gland	21hpf:xanthoblast	0
18hpf:heart	21hpf:xanthoblast	0
18hpf:hindbrain dorsal	21hpf:xanthoblast	0
18hpf:hindbrain ventral	21hpf:xanthoblast	0
18hpf:ionocyte	21hpf:xanthoblast	0
18hpf:lateral line primordium	21hpf:xanthoblast	0
18hpf:lens placode	21hpf:xanthoblast	0
18hpf:macrophage	21hpf:xanthoblast	0
18hpf:midbrain	21hpf:xanthoblast	0
18hpf:myotome	21hpf:xanthoblast	0
18hpf:neural crest	21hpf:xanthoblast	1
18hpf:notochord	21hpf:xanthoblast	0
18hpf:olfactory placode	21hpf:xanthoblast	0
18hpf:optic cup	21hpf:xanthoblast	0
18hpf:optic primordia	21hpf:xanthoblast	0
18hpf:otic placode	21hpf:xanthoblast	0
18hpf:pectoral fin field	21hpf:xanthoblast	0
18hpf:periderm	21hpf:xanthoblast	0
18hpf:pharyngeal arch	21hpf:xanthoblast	0
18hpf:pronephric duct	21hpf:xanthoblast	0
18hpf:retinal pigmented epithelium	21hpf:xanthoblast	0
18hpf:spinal cord	21hpf:xanthoblast	0
18hpf:tailbud mesoderm	21hpf:xanthoblast	0
18hpf:telencephalon	21hpf:xanthoblast	0
21hpf:diencephalon	24hpf:diencephalon	0.832038834951456
21hpf:differentiating neurons	24hpf:diencephalon	0
21hpf:differentiating neurons (dlx1a+)	24hpf:diencephalon	0.000485436893203883
21hpf:differentiating neurons (eomesa+)	24hpf:diencephalon	0
21hpf:endothelial	24hpf:diencephalon	0
21hpf:epidermal	24hpf:diencephalon	0
21hpf:epidermal (foxi3a+)	24hpf:diencephalon	0
21hpf:erythroid	24hpf:diencephalon	0
21hpf:floorplate	24hpf:diencephalon	0
21hpf:gut	24hpf:diencephalon	0
21hpf:hatching gland	24hpf:diencephalon	0
21hpf:heart	24hpf:diencephalon	0
21hpf:hindbrain dorsal	24hpf:diencephalon	0
21hpf:hindbrain ventral	24hpf:diencephalon	0
21hpf:ionocyte	24hpf:diencephalon	0
21hpf:lateral line primordium	24hpf:diencephalon	0
21hpf:lens placode	24hpf:diencephalon	0
21hpf:macrophage	24hpf:diencephalon	0
21hpf:melanoblast	24hpf:diencephalon	0
21hpf:midbrain	24hpf:diencephalon	0.00194174757281553
21hpf:midbrain ventral	24hpf:diencephalon	0.000485436893203883
21hpf:myotome	24hpf:diencephalon	0
21hpf:neural crest	24hpf:diencephalon	0
21hpf:notochord	24hpf:diencephalon	0
21hpf:olfactory placode	24hpf:diencephalon	0
21hpf:optic cup	24hpf:diencephalon	0.00922330097087379
21hpf:optic primordia	24hpf:diencephalon	0.0029126213592233
21hpf:otic placode	24hpf:diencephalon	0
21hpf:pectoral fin field	24hpf:diencephalon	0
21hpf:periderm	24hpf:diencephalon	0
21hpf:pharyngeal arch	24hpf:diencephalon	0
21hpf:pronephric duct	24hpf:diencephalon	0
21hpf:retinal pigmented epithelium	24hpf:diencephalon	0
21hpf:roofplate	24hpf:diencephalon	0
21hpf:spinal cord	24hpf:diencephalon	0
21hpf:tailbud mesoderm	24hpf:diencephalon	0
21hpf:telencephalon	24hpf:diencephalon	0.152912621359223
21hpf:xanthoblast	24hpf:diencephalon	0
21hpf:diencephalon	24hpf:differentiating neurons	0
21hpf:differentiating neurons	24hpf:differentiating neurons	0.747783251231527
21hpf:differentiating neurons (dlx1a+)	24hpf:differentiating neurons	0.0183908045977011
21hpf:differentiating neurons (eomesa+)	24hpf:differentiating neurons	0.0105090311986864
21hpf:endothelial	24hpf:differentiating neurons	0
21hpf:epidermal	24hpf:differentiating neurons	0
21hpf:epidermal (foxi3a+)	24hpf:differentiating neurons	0
21hpf:erythroid	24hpf:differentiating neurons	0
21hpf:floorplate	24hpf:differentiating neurons	0
21hpf:gut	24hpf:differentiating neurons	0
21hpf:hatching gland	24hpf:differentiating neurons	0
21hpf:heart	24hpf:differentiating neurons	0
21hpf:hindbrain dorsal	24hpf:differentiating neurons	0.00525451559934319
21hpf:hindbrain ventral	24hpf:differentiating neurons	0
21hpf:ionocyte	24hpf:differentiating neurons	0
21hpf:lateral line primordium	24hpf:differentiating neurons	0.000328407224958949
21hpf:lens placode	24hpf:differentiating neurons	0
21hpf:macrophage	24hpf:differentiating neurons	0
21hpf:melanoblast	24hpf:differentiating neurons	0
21hpf:midbrain	24hpf:differentiating neurons	0.0100164203612479
21hpf:midbrain ventral	24hpf:differentiating neurons	0.00114942528735632
21hpf:myotome	24hpf:differentiating neurons	0
21hpf:neural crest	24hpf:differentiating neurons	0
21hpf:notochord	24hpf:differentiating neurons	0
21hpf:olfactory placode	24hpf:differentiating neurons	0.00197044334975369
21hpf:optic cup	24hpf:differentiating neurons	0
21hpf:optic primordia	24hpf:differentiating neurons	0.00426929392446634
21hpf:otic placode	24hpf:differentiating neurons	0
21hpf:pectoral fin field	24hpf:differentiating neurons	0
21hpf:periderm	24hpf:differentiating neurons	0
21hpf:pharyngeal arch	24hpf:differentiating neurons	0
21hpf:pronephric duct	24hpf:differentiating neurons	0
21hpf:retinal pigmented epithelium	24hpf:differentiating neurons	0
21hpf:roofplate	24hpf:differentiating neurons	0
21hpf:spinal cord	24hpf:differentiating neurons	0.200328407224959
21hpf:tailbud mesoderm	24hpf:differentiating neurons	0
21hpf:telencephalon	24hpf:differentiating neurons	0
21hpf:xanthoblast	24hpf:differentiating neurons	0
21hpf:diencephalon	24hpf:differentiating neurons (dlx1a+)	0
21hpf:differentiating neurons	24hpf:differentiating neurons (dlx1a+)	0.106976744186047
21hpf:differentiating neurons (dlx1a+)	24hpf:differentiating neurons (dlx1a+)	0.79906976744186
21hpf:differentiating neurons (eomesa+)	24hpf:differentiating neurons (dlx1a+)	0.0362790697674419
21hpf:endothelial	24hpf:differentiating neurons (dlx1a+)	0
21hpf:epidermal	24hpf:differentiating neurons (dlx1a+)	0
21hpf:epidermal (foxi3a+)	24hpf:differentiating neurons (dlx1a+)	0
21hpf:erythroid	24hpf:differentiating neurons (dlx1a+)	0
21hpf:floorplate	24hpf:differentiating neurons (dlx1a+)	0
21hpf:gut	24hpf:differentiating neurons (dlx1a+)	0
21hpf:hatching gland	24hpf:differentiating neurons (dlx1a+)	0
21hpf:heart	24hpf:differentiating neurons (dlx1a+)	0
21hpf:hindbrain dorsal	24hpf:differentiating neurons (dlx1a+)	0
21hpf:hindbrain ventral	24hpf:differentiating neurons (dlx1a+)	0
21hpf:ionocyte	24hpf:differentiating neurons (dlx1a+)	0
21hpf:lateral line primordium	24hpf:differentiating neurons (dlx1a+)	0
21hpf:lens placode	24hpf:differentiating neurons (dlx1a+)	0
21hpf:macrophage	24hpf:differentiating neurons (dlx1a+)	0
21hpf:melanoblast	24hpf:differentiating neurons (dlx1a+)	0
21hpf:midbrain	24hpf:differentiating neurons (dlx1a+)	0.00558139534883721
21hpf:midbrain ventral	24hpf:differentiating neurons (dlx1a+)	0
21hpf:myotome	24hpf:differentiating neurons (dlx1a+)	0
21hpf:neural crest	24hpf:differentiating neurons (dlx1a+)	0
21hpf:notochord	24hpf:differentiating neurons (dlx1a+)	0
21hpf:olfactory placode	24hpf:differentiating neurons (dlx1a+)	0.0251162790697674
21hpf:optic cup	24hpf:differentiating neurons (dlx1a+)	0
21hpf:optic primordia	24hpf:differentiating neurons (dlx1a+)	0
21hpf:otic placode	24hpf:differentiating neurons (dlx1a+)	0
21hpf:pectoral fin field	24hpf:differentiating neurons (dlx1a+)	0
21hpf:periderm	24hpf:differentiating neurons (dlx1a+)	0
21hpf:pharyngeal arch	24hpf:differentiating neurons (dlx1a+)	0
21hpf:pronephric duct	24hpf:differentiating neurons (dlx1a+)	0
21hpf:retinal pigmented epithelium	24hpf:differentiating neurons (dlx1a+)	0
21hpf:roofplate	24hpf:differentiating neurons (dlx1a+)	0
21hpf:spinal cord	24hpf:differentiating neurons (dlx1a+)	0
21hpf:tailbud mesoderm	24hpf:differentiating neurons (dlx1a+)	0
21hpf:telencephalon	24hpf:differentiating neurons (dlx1a+)	0.0269767441860465
21hpf:xanthoblast	24hpf:differentiating neurons (dlx1a+)	0
21hpf:diencephalon	24hpf:differentiating neurons (eomesa+)	0
21hpf:differentiating neurons	24hpf:differentiating neurons (eomesa+)	0.00273972602739726
21hpf:differentiating neurons (dlx1a+)	24hpf:differentiating neurons (eomesa+)	0.0547945205479452
21hpf:differentiating neurons (eomesa+)	24hpf:differentiating neurons (eomesa+)	0.912328767123288
21hpf:endothelial	24hpf:differentiating neurons (eomesa+)	0
21hpf:epidermal	24hpf:differentiating neurons (eomesa+)	0
21hpf:epidermal (foxi3a+)	24hpf:differentiating neurons (eomesa+)	0
21hpf:erythroid	24hpf:differentiating neurons (eomesa+)	0
21hpf:floorplate	24hpf:differentiating neurons (eomesa+)	0
21hpf:gut	24hpf:differentiating neurons (eomesa+)	0
21hpf:hatching gland	24hpf:differentiating neurons (eomesa+)	0
21hpf:heart	24hpf:differentiating neurons (eomesa+)	0
21hpf:hindbrain dorsal	24hpf:differentiating neurons (eomesa+)	0
21hpf:hindbrain ventral	24hpf:differentiating neurons (eomesa+)	0
21hpf:ionocyte	24hpf:differentiating neurons (eomesa+)	0
21hpf:lateral line primordium	24hpf:differentiating neurons (eomesa+)	0
21hpf:lens placode	24hpf:differentiating neurons (eomesa+)	0
21hpf:macrophage	24hpf:differentiating neurons (eomesa+)	0
21hpf:melanoblast	24hpf:differentiating neurons (eomesa+)	0
21hpf:midbrain	24hpf:differentiating neurons (eomesa+)	0.00273972602739726
21hpf:midbrain ventral	24hpf:differentiating neurons (eomesa+)	0
21hpf:myotome	24hpf:differentiating neurons (eomesa+)	0
21hpf:neural crest	24hpf:differentiating neurons (eomesa+)	0
21hpf:notochord	24hpf:differentiating neurons (eomesa+)	0
21hpf:olfactory placode	24hpf:differentiating neurons (eomesa+)	0
21hpf:optic cup	24hpf:differentiating neurons (eomesa+)	0
21hpf:optic primordia	24hpf:differentiating neurons (eomesa+)	0.0118721461187215
21hpf:otic placode	24hpf:differentiating neurons (eomesa+)	0
21hpf:pectoral fin field	24hpf:differentiating neurons (eomesa+)	0
21hpf:periderm	24hpf:differentiating neurons (eomesa+)	0
21hpf:pharyngeal arch	24hpf:differentiating neurons (eomesa+)	0
21hpf:pronephric duct	24hpf:differentiating neurons (eomesa+)	0
21hpf:retinal pigmented epithelium	24hpf:differentiating neurons (eomesa+)	0
21hpf:roofplate	24hpf:differentiating neurons (eomesa+)	0
21hpf:spinal cord	24hpf:differentiating neurons (eomesa+)	0
21hpf:tailbud mesoderm	24hpf:differentiating neurons (eomesa+)	0
21hpf:telencephalon	24hpf:differentiating neurons (eomesa+)	0.0155251141552511
21hpf:xanthoblast	24hpf:differentiating neurons (eomesa+)	0
21hpf:diencephalon	24hpf:endothelial	0
21hpf:differentiating neurons	24hpf:endothelial	0
21hpf:differentiating neurons (dlx1a+)	24hpf:endothelial	0
21hpf:differentiating neurons (eomesa+)	24hpf:endothelial	0
21hpf:endothelial	24hpf:endothelial	0.985074626865672
21hpf:epidermal	24hpf:endothelial	0
21hpf:epidermal (foxi3a+)	24hpf:endothelial	0
21hpf:erythroid	24hpf:endothelial	0.00099502487562189
21hpf:floorplate	24hpf:endothelial	0
21hpf:gut	24hpf:endothelial	0
21hpf:hatching gland	24hpf:endothelial	0
21hpf:heart	24hpf:endothelial	0
21hpf:hindbrain dorsal	24hpf:endothelial	0
21hpf:hindbrain ventral	24hpf:endothelial	0
21hpf:ionocyte	24hpf:endothelial	0
21hpf:lateral line primordium	24hpf:endothelial	0
21hpf:lens placode	24hpf:endothelial	0
21hpf:macrophage	24hpf:endothelial	0
21hpf:melanoblast	24hpf:endothelial	0
21hpf:midbrain	24hpf:endothelial	0.00497512437810945
21hpf:midbrain ventral	24hpf:endothelial	0
21hpf:myotome	24hpf:endothelial	0
21hpf:neural crest	24hpf:endothelial	0.00597014925373134
21hpf:notochord	24hpf:endothelial	0
21hpf:olfactory placode	24hpf:endothelial	0
21hpf:optic cup	24hpf:endothelial	0.00298507462686567
21hpf:optic primordia	24hpf:endothelial	0
21hpf:otic placode	24hpf:endothelial	0
21hpf:pectoral fin field	24hpf:endothelial	0
21hpf:periderm	24hpf:endothelial	0
21hpf:pharyngeal arch	24hpf:endothelial	0
21hpf:pronephric duct	24hpf:endothelial	0
21hpf:retinal pigmented epithelium	24hpf:endothelial	0
21hpf:roofplate	24hpf:endothelial	0
21hpf:spinal cord	24hpf:endothelial	0
21hpf:tailbud mesoderm	24hpf:endothelial	0
21hpf:telencephalon	24hpf:endothelial	0
21hpf:xanthoblast	24hpf:endothelial	0
21hpf:diencephalon	24hpf:epidermal	0
21hpf:differentiating neurons	24hpf:epidermal	0
21hpf:differentiating neurons (dlx1a+)	24hpf:epidermal	0
21hpf:differentiating neurons (eomesa+)	24hpf:epidermal	0
21hpf:endothelial	24hpf:epidermal	0
21hpf:epidermal	24hpf:epidermal	0.972605363984674
21hpf:epidermal (foxi3a+)	24hpf:epidermal	0.000383141762452107
21hpf:erythroid	24hpf:epidermal	0
21hpf:floorplate	24hpf:epidermal	0
21hpf:gut	24hpf:epidermal	0
21hpf:hatching gland	24hpf:epidermal	0
21hpf:heart	24hpf:epidermal	0
21hpf:hindbrain dorsal	24hpf:epidermal	0
21hpf:hindbrain ventral	24hpf:epidermal	0
21hpf:ionocyte	24hpf:epidermal	0.000191570881226054
21hpf:lateral line primordium	24hpf:epidermal	0.0254789272030651
21hpf:lens placode	24hpf:epidermal	0
21hpf:macrophage	24hpf:epidermal	0
21hpf:melanoblast	24hpf:epidermal	0
21hpf:midbrain	24hpf:epidermal	0
21hpf:midbrain ventral	24hpf:epidermal	0
21hpf:myotome	24hpf:epidermal	0
21hpf:neural crest	24hpf:epidermal	0
21hpf:notochord	24hpf:epidermal	0
21hpf:olfactory placode	24hpf:epidermal	0
21hpf:optic cup	24hpf:epidermal	0.000383141762452107
21hpf:optic primordia	24hpf:epidermal	0
21hpf:otic placode	24hpf:epidermal	0
21hpf:pectoral fin field	24hpf:epidermal	0
21hpf:periderm	24hpf:epidermal	0.000957854406130268
21hpf:pharyngeal arch	24hpf:epidermal	0
21hpf:pronephric duct	24hpf:epidermal	0
21hpf:retinal pigmented epithelium	24hpf:epidermal	0
21hpf:roofplate	24hpf:epidermal	0
21hpf:spinal cord	24hpf:epidermal	0
21hpf:tailbud mesoderm	24hpf:epidermal	0
21hpf:telencephalon	24hpf:epidermal	0
21hpf:xanthoblast	24hpf:epidermal	0
21hpf:diencephalon	24hpf:epidermal (foxi3a+)	0
21hpf:differentiating neurons	24hpf:epidermal (foxi3a+)	0
21hpf:differentiating neurons (dlx1a+)	24hpf:epidermal (foxi3a+)	0
21hpf:differentiating neurons (eomesa+)	24hpf:epidermal (foxi3a+)	0
21hpf:endothelial	24hpf:epidermal (foxi3a+)	0
21hpf:epidermal	24hpf:epidermal (foxi3a+)	0.0666666666666667
21hpf:epidermal (foxi3a+)	24hpf:epidermal (foxi3a+)	0.715447154471545
21hpf:erythroid	24hpf:epidermal (foxi3a+)	0
21hpf:floorplate	24hpf:epidermal (foxi3a+)	0
21hpf:gut	24hpf:epidermal (foxi3a+)	0
21hpf:hatching gland	24hpf:epidermal (foxi3a+)	0
21hpf:heart	24hpf:epidermal (foxi3a+)	0
21hpf:hindbrain dorsal	24hpf:epidermal (foxi3a+)	0
21hpf:hindbrain ventral	24hpf:epidermal (foxi3a+)	0
21hpf:ionocyte	24hpf:epidermal (foxi3a+)	0.0569105691056911
21hpf:lateral line primordium	24hpf:epidermal (foxi3a+)	0.0650406504065041
21hpf:lens placode	24hpf:epidermal (foxi3a+)	0
21hpf:macrophage	24hpf:epidermal (foxi3a+)	0
21hpf:melanoblast	24hpf:epidermal (foxi3a+)	0
21hpf:midbrain	24hpf:epidermal (foxi3a+)	0
21hpf:midbrain ventral	24hpf:epidermal (foxi3a+)	0
21hpf:myotome	24hpf:epidermal (foxi3a+)	0
21hpf:neural crest	24hpf:epidermal (foxi3a+)	0
21hpf:notochord	24hpf:epidermal (foxi3a+)	0
21hpf:olfactory placode	24hpf:epidermal (foxi3a+)	0.00813008130081301
21hpf:optic cup	24hpf:epidermal (foxi3a+)	0
21hpf:optic primordia	24hpf:epidermal (foxi3a+)	0
21hpf:otic placode	24hpf:epidermal (foxi3a+)	0.0682926829268293
21hpf:pectoral fin field	24hpf:epidermal (foxi3a+)	0
21hpf:periderm	24hpf:epidermal (foxi3a+)	0.0195121951219512
21hpf:pharyngeal arch	24hpf:epidermal (foxi3a+)	0
21hpf:pronephric duct	24hpf:epidermal (foxi3a+)	0
21hpf:retinal pigmented epithelium	24hpf:epidermal (foxi3a+)	0
21hpf:roofplate	24hpf:epidermal (foxi3a+)	0
21hpf:spinal cord	24hpf:epidermal (foxi3a+)	0
21hpf:tailbud mesoderm	24hpf:epidermal (foxi3a+)	0
21hpf:telencephalon	24hpf:epidermal (foxi3a+)	0
21hpf:xanthoblast	24hpf:epidermal (foxi3a+)	0
21hpf:diencephalon	24hpf:erythroid	0
21hpf:differentiating neurons	24hpf:erythroid	0
21hpf:differentiating neurons (dlx1a+)	24hpf:erythroid	0
21hpf:differentiating neurons (eomesa+)	24hpf:erythroid	0
21hpf:endothelial	24hpf:erythroid	0
21hpf:epidermal	24hpf:erythroid	0
21hpf:epidermal (foxi3a+)	24hpf:erythroid	0
21hpf:erythroid	24hpf:erythroid	0.998305084745763
21hpf:floorplate	24hpf:erythroid	0
21hpf:gut	24hpf:erythroid	0
21hpf:hatching gland	24hpf:erythroid	0
21hpf:heart	24hpf:erythroid	0
21hpf:hindbrain dorsal	24hpf:erythroid	0
21hpf:hindbrain ventral	24hpf:erythroid	0
21hpf:ionocyte	24hpf:erythroid	0
21hpf:lateral line primordium	24hpf:erythroid	0
21hpf:lens placode	24hpf:erythroid	0
21hpf:macrophage	24hpf:erythroid	0
21hpf:melanoblast	24hpf:erythroid	0
21hpf:midbrain	24hpf:erythroid	0
21hpf:midbrain ventral	24hpf:erythroid	0
21hpf:myotome	24hpf:erythroid	0
21hpf:neural crest	24hpf:erythroid	0
21hpf:notochord	24hpf:erythroid	0
21hpf:olfactory placode	24hpf:erythroid	0
21hpf:optic cup	24hpf:erythroid	0.00169491525423729
21hpf:optic primordia	24hpf:erythroid	0
21hpf:otic placode	24hpf:erythroid	0
21hpf:pectoral fin field	24hpf:erythroid	0
21hpf:periderm	24hpf:erythroid	0
21hpf:pharyngeal arch	24hpf:erythroid	0
21hpf:pronephric duct	24hpf:erythroid	0
21hpf:retinal pigmented epithelium	24hpf:erythroid	0
21hpf:roofplate	24hpf:erythroid	0
21hpf:spinal cord	24hpf:erythroid	0
21hpf:tailbud mesoderm	24hpf:erythroid	0
21hpf:telencephalon	24hpf:erythroid	0
21hpf:xanthoblast	24hpf:erythroid	0
21hpf:diencephalon	24hpf:floorplate	0
21hpf:differentiating neurons	24hpf:floorplate	0
21hpf:differentiating neurons (dlx1a+)	24hpf:floorplate	0
21hpf:differentiating neurons (eomesa+)	24hpf:floorplate	0
21hpf:endothelial	24hpf:floorplate	0
21hpf:epidermal	24hpf:floorplate	0
21hpf:epidermal (foxi3a+)	24hpf:floorplate	0
21hpf:erythroid	24hpf:floorplate	0
21hpf:floorplate	24hpf:floorplate	0.937142857142857
21hpf:gut	24hpf:floorplate	0
21hpf:hatching gland	24hpf:floorplate	0
21hpf:heart	24hpf:floorplate	0
21hpf:hindbrain dorsal	24hpf:floorplate	0
21hpf:hindbrain ventral	24hpf:floorplate	0
21hpf:ionocyte	24hpf:floorplate	0
21hpf:lateral line primordium	24hpf:floorplate	0
21hpf:lens placode	24hpf:floorplate	0
21hpf:macrophage	24hpf:floorplate	0
21hpf:melanoblast	24hpf:floorplate	0
21hpf:midbrain	24hpf:floorplate	0
21hpf:midbrain ventral	24hpf:floorplate	0.0342857142857143
21hpf:myotome	24hpf:floorplate	0
21hpf:neural crest	24hpf:floorplate	0
21hpf:notochord	24hpf:floorplate	0.02
21hpf:olfactory placode	24hpf:floorplate	0
21hpf:optic cup	24hpf:floorplate	0
21hpf:optic primordia	24hpf:floorplate	0
21hpf:otic placode	24hpf:floorplate	0
21hpf:pectoral fin field	24hpf:floorplate	0
21hpf:periderm	24hpf:floorplate	0
21hpf:pharyngeal arch	24hpf:floorplate	0.00857142857142857
21hpf:pronephric duct	24hpf:floorplate	0
21hpf:retinal pigmented epithelium	24hpf:floorplate	0
21hpf:roofplate	24hpf:floorplate	0
21hpf:spinal cord	24hpf:floorplate	0
21hpf:tailbud mesoderm	24hpf:floorplate	0
21hpf:telencephalon	24hpf:floorplate	0
21hpf:xanthoblast	24hpf:floorplate	0
21hpf:diencephalon	24hpf:gut	0
21hpf:differentiating neurons	24hpf:gut	0.0018348623853211
21hpf:differentiating neurons (dlx1a+)	24hpf:gut	0
21hpf:differentiating neurons (eomesa+)	24hpf:gut	0
21hpf:endothelial	24hpf:gut	0
21hpf:epidermal	24hpf:gut	0.0055045871559633
21hpf:epidermal (foxi3a+)	24hpf:gut	0.0073394495412844
21hpf:erythroid	24hpf:gut	0
